customer_id,signup_date,last_active_date,age,region,city_raw,customer_segment,acquisition_channel,product_plan,device_type,monthly_sessions,avg_monthly_spend,discount_pct,support_tickets_90d,satisfaction_score,estimated_income_czk,payment_method,churned,satisfaction_missing,city_clean
101115,2022-05-10,2026-04-21,54,other,other,student,referral,basic,mobile,5,649.53,22.4,2,8.0,33900,card,0,0,other
101116,2025-12-05,2026-04-24,50,other,unknown,family,organic search,basic,mobile,8,533.61,18.7,2,7.6,44200,paypal,0,0,unknown
101117,2024-03-22,2026-04-21,47,brno,brno,student,social media,plus,desktop,5,443.75,10.4,0,8.3,20900,unknown,0,0,brno
101118,2023-09-19,2026-04-15,52,plzen,plzen,small business,organic search,basic,desktop,11,2081.56,13.8,2,6.8,67000,card,0,0,plzen
101119,2024-01-25,2026-04-22,34,olomouc,olomouc,small business,paid ads,plus,unknown,6,432.67,12.4,0,6.4,49300,card,0,0,olomouc
101120,2025-08-08,2026-04-22,41,liberec,liberec,retired,referral,plus,desktop,5,514.3,10.0,1,6.9,11400,bank_transfer,0,0,liberec
101121,2024-03-04,2026-04-19,33,brno,brno,young professional,paid ads,basic,tablet,7,660.2,21.8,2,5.0,26100,bank_transfer,0,0,brno
101123,2022-03-10,2026-04-23,18,olomouc,olomouc,small business,email campaign,plus,mobile,11,1746.14,5.7,0,7.3,52900,bank_transfer,0,0,olomouc
101124,2022-01-11,2026-04-24,52,other,unknown,young professional,direct,basic,mobile,10,1132.99,3.5,0,6.8,45700,cash,0,1,unknown
101125,2025-07-01,2026-04-13,18,brno,brno,young professional,direct,plus,mobile,17,4815.19,3.0,2,7.2,50500,bank_transfer,0,0,brno
101128,2025-03-03,2026-04-13,36,olomouc,olomouc,student,paid ads,plus,desktop,10,1524.52,31.3,1,4.5,24000,bank_transfer,0,0,olomouc
101129,2023-12-13,2026-04-07,31,brno,brno,young professional,social media,business,mobile,7,3050.22,2.7,0,6.8,43300,bank_transfer,0,1,brno
101131,2024-03-25,2026-03-27,45,other,other,family,organic search,premium,tablet,15,7021.74,7.0,0,9.2,52200,card,0,0,other
101132,2023-03-24,2026-04-20,41,liberec,liberec,young professional,referral,basic,mobile,10,1264.96,1.6,2,6.3,48200,card,0,0,liberec
101133,2022-11-09,2026-03-22,51,prague,prague,young professional,partner,business,desktop,20,12228.46,1.9,0,9.6,43900,card,0,0,prague
101135,2023-01-31,2026-04-23,18,prague,prg,family,referral,business,desktop,24,8855.59,8.2,0,9.2,49000,card,0,0,prague
101136,2022-08-06,2026-04-19,69,other,unknown,young professional,social media,premium,tablet,13,2363.87,16.1,3,6.0,43700,card,0,0,unknown
101137,2022-05-21,2026-04-24,18,plzen,pilsen,retired,referral,premium,tablet,10,3565.95,2.7,1,6.9,33100,paypal,0,0,plzen
101138,2024-08-15,2026-04-14,42,other,other,small business,email campaign,plus,desktop,14,3518.59,7.1,2,7.2,89500,paypal,0,0,other
101140,2024-09-11,2026-04-17,42,prague,prg,young professional,organic search,business,mobile,13,6801.21,29.4,2,5.9,53200,card,0,0,prague
101142,2024-04-07,2026-04-24,57,prague,prague,student,partner,business,mobile,18,8178.98,6.3,1,8.3,21500,card,0,0,prague
101143,2025-03-01,2026-03-14,53,olomouc,olomouc,young professional,paid ads,premium,mobile,14,3274.41,8.3,1,7.6,54400,card,0,0,olomouc
101144,2022-11-23,2026-04-28,38,olomouc,olomouc,young professional,direct,premium,mobile,15,3270.84,6.7,0,10.0,31900,paypal,0,0,olomouc
101146,2024-10-04,2026-04-11,27,other,other,small business,email campaign,plus,mobile,10,2486.73,12.5,0,6.8,71000,bank_transfer,0,1,other
101147,2025-09-09,2026-04-29,28,liberec,liberec,student,paid ads,basic,tablet,4,216.08,14.1,3,5.0,28100,unknown,0,0,liberec
101148,2025-03-02,2026-04-07,37,brno,brn,student,paid ads,premium,unknown,9,583.35,33.5,1,8.7,14000,card,0,0,brno
101149,2024-06-06,2026-04-24,18,brno,brno,family,social media,plus,unknown,7,532.82,7.3,4,5.5,60000,card,0,0,brno
101151,2025-02-03,2026-04-12,48,brno,brno,student,paid ads,premium,desktop,4,818.55,12.7,3,6.4,16600,paypal,0,0,brno
101152,2024-03-20,2026-04-20,31,brno,brno,family,email campaign,basic,tablet,4,512.96,1.9,2,3.7,46600,card,0,0,brno
101153,2023-08-27,2026-04-26,38,plzen,plzen,young professional,organic search,basic,mobile,8,757.65,4.6,4,6.8,37800,bank_transfer,0,1,plzen
101154,2025-11-02,2026-04-29,42,prague,prague,family,direct,basic,mobile,8,561.09,13.2,0,7.2,71000,card,0,0,prague
101155,2024-10-10,2026-04-04,44,other,other,young professional,social media,basic,desktop,8,1063.35,14.3,2,7.7,30700,card,0,0,other
101156,2022-02-20,2026-04-27,35,brno,brno,young professional,referral,basic,desktop,10,2099.63,9.9,3,6.3,52600,card,0,0,brno
101158,2025-08-12,2026-04-07,38,prague,prague,family,social media,plus,unknown,8,739.37,11.9,4,7.0,96000,card,0,0,prague
101160,2024-02-18,2026-03-23,33,prague,prague,student,email campaign,basic,mobile,4,646.55,19.5,3,5.6,26400,bank_transfer,0,0,prague
101161,2025-12-15,2026-04-27,55,other,other,family,paid ads,basic,desktop,7,1385.35,28.8,0,6.8,74600,card,0,1,other
101162,2024-03-24,2026-04-16,54,brno,brno,family,email campaign,premium,tablet,15,3149.0,4.6,1,7.0,27300,card,0,0,brno
101163,2025-12-17,2026-04-06,18,other,other,small business,organic search,basic,tablet,6,224.89,5.3,0,8.0,60700,card,0,0,other
101164,2023-03-13,2026-04-11,34,prague,prg,young professional,email campaign,basic,desktop,12,814.47,25.0,0,7.7,58700,bank_transfer,0,0,prague
101165,2023-02-24,2026-04-19,31,ostrava,ostrava,young professional,paid ads,plus,mobile,8,1746.22,22.1,1,9.8,24300,paypal,0,0,ostrava
101166,2025-04-20,2026-04-01,48,olomouc,olomouc,family,social media,basic,desktop,1,100.38,6.7,2,7.9,42500,bank_transfer,0,0,olomouc
101167,2024-09-09,2026-04-11,23,plzen,plzeň,young professional,organic search,basic,desktop,5,553.46,17.9,2,5.6,47700,paypal,0,0,plzen
101168,2024-04-04,2026-04-01,58,ostrava,ostrava,young professional,paid ads,plus,mobile,11,3772.81,17.7,2,8.6,35100,card,0,0,ostrava
101169,2024-10-21,2026-04-15,19,liberec,liberec,student,partner,basic,mobile,7,429.09,5.0,1,7.7,31500,card,0,0,liberec
101170,2023-07-21,2026-04-27,36,ostrava,ostrava,young professional,social media,basic,desktop,10,1199.59,11.3,1,6.3,35000,card,0,0,ostrava
101171,2023-01-06,2026-04-09,22,brno,brno,family,referral,plus,mobile,15,4973.46,35.1,0,7.3,46900,bank_transfer,0,0,brno
101172,2024-07-24,2026-04-23,47,olomouc,olomouc,young professional,paid ads,plus,mobile,6,878.05,25.0,0,6.8,37800,cash,0,1,olomouc
101173,2023-10-23,2026-03-23,18,other,unknown,small business,referral,premium,unknown,27,12313.14,1.1,0,7.0,72400,card,0,0,unknown
101175,2024-08-26,2026-04-17,36,prague,prague,student,paid ads,plus,desktop,6,1450.7,17.8,2,5.5,31600,bank_transfer,0,0,prague
101176,2025-08-25,2026-04-24,26,liberec,liberec,family,social media,basic,mobile,6,716.12,6.4,3,5.3,30700,card,0,0,liberec
101178,2022-07-21,2026-04-25,60,prague,prague,young professional,paid ads,basic,desktop,9,423.17,31.2,2,3.9,27200,card,0,0,prague
101180,2022-11-09,2026-03-27,40,prague,praha,young professional,organic search,plus,mobile,8,1155.79,20.8,1,5.5,29600,card,0,0,prague
101181,2022-04-27,2026-04-24,30,prague,prague,young professional,organic search,basic,tablet,7,803.22,24.9,0,8.2,73500,card,0,0,prague
101182,2023-03-18,2026-04-14,22,other,unknown,retired,paid ads,basic,mobile,7,370.52,27.8,2,7.0,30000,paypal,0,0,unknown
101183,2023-07-29,2026-04-14,23,brno,brn,young professional,organic search,basic,mobile,5,351.66,1.0,1,6.0,48600,card,0,0,brno
101185,2023-06-21,2026-03-02,54,prague,praha,family,organic search,plus,desktop,9,1525.42,30.9,1,6.7,41000,bank_transfer,0,0,prague
101186,2022-03-16,2026-04-29,44,prague,prg,student,direct,business,desktop,19,6212.14,17.0,1,9.8,23400,bank_transfer,0,0,prague
101187,2023-01-21,2026-04-10,26,other,other,retired,referral,plus,mobile,6,893.42,3.2,2,5.6,35500,card,0,0,other
101188,2025-05-18,2026-04-26,27,brno,brno,student,referral,premium,mobile,7,2753.47,0.0,0,6.1,51100,paypal,0,0,brno
101189,2023-11-27,2026-03-28,25,prague,praha,retired,organic search,premium,mobile,9,2617.91,7.6,0,6.2,44100,card,0,0,prague
101190,,2026-04-12,18,other,other,young professional,organic search,basic,tablet,11,730.52,5.8,4,1.0,28400,card,0,0,other
101191,2023-12-22,2026-04-25,45,olomouc,olomouc,young professional,direct,premium,desktop,20,4010.32,28.9,2,8.4,37900,bank_transfer,0,0,olomouc
101193,2023-12-10,2026-04-29,60,brno,brn,family,organic search,basic,mobile,7,1080.41,1.3,4,4.4,80200,bank_transfer,0,0,brno
101194,2024-08-12,2026-04-28,18,brno,brn,family,social media,basic,mobile,7,638.23,6.5,1,8.2,25500,bank_transfer,0,0,brno
101197,2025-04-17,2026-04-17,52,brno,brno,young professional,direct,plus,tablet,10,1816.07,8.9,1,6.3,44300,card,0,0,brno
101198,2025-03-09,2026-04-21,41,prague,prague,retired,email campaign,plus,mobile,6,1187.85,12.2,1,6.3,26800,bank_transfer,0,0,prague
101199,2023-10-26,2026-04-22,50,other,other,young professional,direct,plus,unknown,7,633.17,29.6,1,4.2,71300,card,0,0,other
101200,2025-03-12,2026-04-27,42,other,other,young professional,social media,basic,desktop,4,778.59,13.8,1,9.1,32600,card,0,0,other
101201,2025-04-18,2026-04-14,28,olomouc,olomouc,young professional,organic search,basic,tablet,7,451.11,28.7,1,6.9,62300,card,0,0,olomouc
101202,2023-12-11,2026-04-17,33,olomouc,olomouc,small business,email campaign,basic,mobile,7,1286.38,4.8,2,3.7,59300,card,0,0,olomouc
101203,2025-03-30,2026-04-10,32,ostrava,ostrava,young professional,paid ads,plus,mobile,7,2372.26,18.7,7,3.5,37300,card,0,0,ostrava
101204,2025-11-16,2026-04-01,53,other,unknown,family,direct,plus,desktop,17,2446.0,7.1,3,8.1,44600,card,0,0,unknown
101205,2022-10-12,2025-11-30,55,olomouc,olomouc,young professional,social media,plus,mobile,4,1178.3,25.1,3,3.7,53300,card,1,0,olomouc
101207,2024-09-29,2026-02-19,39,prague,prague,retired,organic search,basic,mobile,2,153.42,12.8,3,6.7,37900,card,0,0,prague
101208,2023-10-24,2026-04-25,18,other,other,small business,social media,basic,tablet,5,406.56,12.9,1,8.5,33200,bank_transfer,0,0,other
101209,2023-10-28,2025-11-17,49,other,unknown,student,social media,basic,desktop,2,187.83,15.9,3,5.8,16600,cash,1,0,unknown
101210,2022-06-05,2026-04-19,48,ostrava,ostrava,family,direct,premium,mobile,19,5328.69,18.3,2,9.6,18600,paypal,0,0,ostrava
101211,2024-12-08,2026-04-29,42,prague,prague,family,organic search,basic,desktop,7,547.7,9.3,1,99.0,58000,card,0,0,prague
101212,2025-11-08,2026-04-19,44,plzen,plzen,young professional,direct,premium,mobile,18,8193.99,4.0,0,8.1,36700,cash,0,0,plzen
101213,2024-04-28,2026-04-15,27,liberec,liberec,small business,paid ads,premium,mobile,19,5371.24,22.1,2,7.3,90500,card,0,0,liberec
101214,2025-01-12,2026-04-25,34,prague,prague,small business,referral,plus,unknown,13,1639.41,15.1,2,6.7,97500,card,0,0,prague
101215,2025-10-16,2026-04-14,27,other,other,family,referral,premium,mobile,13,7218.96,4.1,0,7.5,86800,card,0,0,other
101216,2023-11-20,2026-04-17,36,ostrava,ostrava,family,paid ads,premium,mobile,17,3580.67,15.4,1,9.6,74300,card,0,0,ostrava
101217,2022-05-28,2026-03-22,49,ostrava,ostrava,young professional,organic search,plus,mobile,11,1541.94,22.5,2,5.5,63000,card,0,0,ostrava
101218,2022-12-08,2026-03-29,44,brno,brno,retired,organic search,basic,unknown,4,282.66,11.8,2,4.6,51700,card,0,0,brno
101219,2023-04-21,2026-04-24,24,olomouc,olomouc,family,organic search,basic,mobile,6,419.91,7.8,0,8.8,49600,card,0,0,olomouc
101220,2024-12-22,2026-04-29,62,prague,prague,young professional,email campaign,basic,mobile,6,759.45,0.9,4,4.4,40800,paypal,0,0,prague
101221,2025-10-15,2026-04-05,40,plzen,plzen,young professional,social media,business,mobile,12,5330.67,13.0,2,8.2,49900,bank_transfer,0,0,plzen
101222,2023-07-15,2026-04-23,29,prague,prague,family,social media,basic,desktop,11,969.66,7.3,1,5.7,38800,card,0,0,prague
101223,2022-11-23,2026-04-21,34,other,other,student,direct,plus,mobile,12,1647.69,26.3,1,4.9,37800,paypal,0,0,other
101224,2022-12-19,2026-04-15,31,other,other,young professional,referral,basic,mobile,7,549.96,6.1,1,5.6,17600,paypal,0,0,other
101225,2024-09-16,2026-04-19,41,brno,brno,family,email campaign,premium,desktop,13,20339.828330850185,21.3,1,6.7,60700,bank_transfer,0,0,brno
101226,2022-08-03,2026-04-09,21,prague,praha,family,social media,plus,mobile,12,3057.31,3.1,1,6.2,66100,card,0,0,prague
101227,2025-12-28,2026-04-12,42,liberec,liberec,student,direct,basic,desktop,8,619.21,5.9,2,7.4,26700,card,0,0,liberec
101228,2024-08-09,2026-04-11,49,ostrava,ostrava,student,social media,business,mobile,16,5380.62,9.1,2,4.5,25000,card,0,0,ostrava
101229,2023-12-24,2026-04-20,47,other,unknown,student,organic search,premium,desktop,11,2283.35,5.5,1,10.0,22600,card,0,0,unknown
101231,2022-02-01,2026-04-07,45,other,unknown,family,paid ads,premium,desktop,13,6056.07,22.4,1,6.9,55600,cash,0,0,unknown
101232,2023-11-01,2026-02-17,43,prague,praha,family,paid ads,premium,mobile,9,2126.41,16.3,4,4.6,35800,card,1,0,prague
101233,2022-10-12,2026-04-07,52,liberec,liberec,family,paid ads,premium,mobile,8,2105.34,19.8,1,7.5,62100,card,0,0,liberec
101234,2023-11-15,2026-04-23,35,olomouc,olomouc,student,direct,basic,desktop,8,706.14,2.3,1,6.7,16300,paypal,0,0,olomouc
101235,2023-03-05,2026-04-20,26,ostrava,ostrava,student,referral,basic,tablet,8,585.31,27.3,4,4.8,16800,card,0,0,ostrava
101236,2022-10-13,2026-04-12,43,other,unknown,family,referral,plus,desktop,14,2944.3,0.0,0,6.8,67700,card,0,1,unknown
101238,2023-11-21,2026-04-24,33,other,other,young professional,paid ads,plus,mobile,9,1406.55,14.5,2,6.8,50800,card,0,1,other
101239,2024-11-08,2026-04-20,59,plzen,pilsen,student,direct,basic,mobile,6,443.55,8.1,4,5.1,11300,paypal,0,0,plzen
101241,2024-02-08,2026-03-27,50,prague,praha,young professional,paid ads,plus,mobile,8,2188.1,11.8,0,5.8,47600,paypal,0,0,prague
101242,2023-12-06,2026-04-05,23,prague,prague,family,organic search,plus,desktop,8,1557.74,16.3,2,8.2,79200,card,0,0,prague
101243,2025-10-26,2025-12-20,48,ostrava,ostrava,small business,paid ads,premium,mobile,11,3550.96,39.0,3,5.0,77600,card,1,0,ostrava
101244,2025-04-13,2026-04-24,44,prague,praha,family,organic search,plus,desktop,8,1791.22,0.4,2,6.1,79900,card,0,0,prague
101246,2022-07-13,2026-04-11,45,brno,brno,young professional,paid ads,plus,mobile,8,695.35,13.3,3,7.2,44700,card,0,0,brno
101247,2023-05-17,2026-04-20,46,prague,prg,student,organic search,premium,desktop,10,3887.98,11.3,0,7.6,31800,unknown,0,0,prague
101248,2024-09-14,2026-04-04,27,ostrava,ostrava,young professional,email campaign,basic,mobile,8,601.92,18.8,1,6.7,57000,paypal,0,0,ostrava
101249,2025-02-10,2026-04-25,42,olomouc,olomouc,family,social media,business,mobile,13,3958.72,13.1,2,7.2,55400,card,0,0,olomouc
101250,2022-04-24,2025-12-23,53,olomouc,olomouc,family,email campaign,premium,mobile,22,12654.89,14.0,1,6.7,30800,card,1,0,olomouc
101251,2025-05-30,2026-04-05,33,ostrava,ostrava,young professional,paid ads,basic,mobile,3,174.07,24.0,4,4.3,25300,bank_transfer,0,0,ostrava
101252,2024-08-04,2026-04-20,29,ostrava,ostrava,retired,organic search,premium,tablet,11,3555.72,7.8,2,7.4,35500,card,0,0,ostrava
101253,2024-04-10,2026-04-23,64,ostrava,ostrava,retired,social media,plus,mobile,10,2097.09,3.8,2,5.4,33100,cash,0,0,ostrava
101254,2025-07-11,2026-04-10,34,prague,prague,small business,organic search,plus,desktop,13,2538.9,8.3,0,6.8,107300,card,0,0,prague
101255,2024-07-13,2026-03-25,50,plzen,plzeň,young professional,organic search,business,mobile,14,4756.22,14.0,1,9.3,57500,bank_transfer,0,0,plzen
101256,,2026-04-06,32,plzen,plzen,family,email campaign,plus,desktop,7,1077.32,2.2,2,7.0,44700,unknown,0,0,plzen
101257,2024-03-10,2026-04-24,32,prague,praha,retired,direct,basic,mobile,2,332.93,12.4,1,6.4,20900,cash,0,0,prague
101258,2024-02-17,2026-04-04,36,olomouc,olomouc,family,organic search,premium,mobile,22,12382.2,19.5,1,8.9,64700,card,0,0,olomouc
101259,2022-06-11,2026-04-18,45,other,other,young professional,email campaign,basic,mobile,11,1348.03,5.1,3,8.0,30100,card,0,0,other
101260,2025-11-04,2026-04-24,53,plzen,plzeň,student,paid ads,business,tablet,13,6503.9,24.7,2,7.7,38100,bank_transfer,0,0,plzen
101261,2022-03-28,2026-03-21,31,prague,prague,retired,paid ads,basic,mobile,3,268.53,8.2,3,3.4,62500,cash,0,0,prague
101262,2022-02-24,2026-04-01,53,brno,brno,retired,direct,plus,desktop,8,987.23,9.4,0,7.7,32600,bank_transfer,0,0,brno
101263,2025-04-16,2026-04-07,40,prague,prague,family,social media,premium,mobile,12,3249.28,4.4,2,6.9,97200,card,0,0,prague
101267,2023-12-05,2026-04-20,45,brno,brn,family,unknown,premium,desktop,15,4422.45,7.9,0,6.8,56500,card,0,1,brno
101268,2022-11-09,2026-04-15,29,olomouc,olomouc,young professional,email campaign,premium,mobile,16,4779.22,29.3,1,7.5,46600,card,0,0,olomouc
101269,2024-01-29,2026-03-22,40,brno,brn,young professional,referral,plus,desktop,18,1795.86,8.3,2,7.6,41200,card,0,0,brno
101270,2023-03-19,2026-04-05,45,prague,prague,student,organic search,basic,mobile,6,471.13,2.1,1,7.3,22600,bank_transfer,0,0,prague
101271,2022-11-24,2026-04-11,30,prague,prg,family,paid ads,basic,mobile,5,676.87,39.6,4,5.0,41600,card,0,0,prague
101272,2024-12-13,2026-04-18,42,ostrava,ostrava,young professional,paid ads,plus,desktop,8,2353.95,27.8,1,8.3,54100,card,0,0,ostrava
101273,2024-01-31,2026-04-27,29,brno,brno,small business,social media,basic,mobile,10,1503.99,13.1,1,7.9,46400,card,0,0,brno
101274,2025-06-16,2026-04-17,46,prague,prg,young professional,paid ads,basic,unknown,6,405.42,21.9,2,6.5,41500,paypal,0,0,prague
101276,2023-08-02,2026-03-29,37,brno,brno,family,organic search,basic,desktop,9,1626.77,0.0,1,6.2,75600,bank_transfer,0,0,brno
101277,2024-12-10,2026-03-29,48,olomouc,olomouc,student,organic search,basic,mobile,3,303.78,22.7,3,4.7,25700,bank_transfer,0,0,olomouc
101278,2024-10-03,2026-04-19,51,olomouc,olomouc,family,referral,basic,mobile,9,1080.96,14.8,0,6.9,66000,bank_transfer,0,0,olomouc
101279,2023-11-02,2026-04-21,32,olomouc,olomouc,young professional,organic search,basic,mobile,11,1037.57,6.9,1,6.4,58000,paypal,0,0,olomouc
101280,2025-12-12,2026-04-24,44,other,other,family,organic search,plus,mobile,13,4679.7,4.0,1,6.8,27100,card,0,1,other
101281,2022-04-06,2026-03-26,53,other,other,young professional,organic search,plus,mobile,18,5622.11,3.3,0,9.7,29200,bank_transfer,0,0,other
101282,2025-01-16,2026-04-27,59,prague,prague,family,partner,business,mobile,24,14553.23,17.7,1,7.0,64500,card,0,0,prague
101283,2025-01-06,2026-04-27,34,ostrava,ostrava,young professional,organic search,basic,desktop,4,442.32,3.3,2,4.0,26900,cash,0,0,ostrava
101284,2025-08-04,2026-03-15,23,prague,prague,young professional,referral,business,desktop,24,12262.54,7.9,0,7.8,48300,bank_transfer,0,0,prague
101285,2023-11-24,2026-04-27,46,brno,brno,family,social media,plus,desktop,5,477.79,19.0,0,5.5,74400,bank_transfer,0,0,brno
101286,2024-03-24,2026-04-18,41,olomouc,olomouc,student,organic search,plus,desktop,6,849.04,6.5,1,7.2,19900,card,0,0,olomouc
101287,2023-05-06,2026-01-23,38,plzen,plzen,retired,partner,basic,mobile,5,487.65,7.5,7,3.3,36200,cash,1,0,plzen
101288,2023-03-28,2026-04-02,31,prague,praha,small business,organic search,business,desktop,22,17443.14,14.0,1,6.4,112700,bank_transfer,0,0,prague
101289,2022-06-14,2025-12-10,49,liberec,liberec,retired,direct,basic,mobile,4,230.7,11.4,2,6.3,38700,bank_transfer,1,0,liberec
101290,2025-03-17,2026-04-13,30,liberec,liberec,student,paid ads,plus,desktop,4,481.36,28.0,2,6.6,27000,card,0,0,liberec
101291,2025-12-18,2026-04-25,29,prague,prg,student,paid ads,business,mobile,9,4032.86,11.1,1,6.8,33700,card,0,1,prague
101292,2024-06-28,2026-04-18,36,plzen,plzen,young professional,referral,premium,mobile,13,2251.66,10.2,1,5.7,58800,card,0,0,plzen
101293,2024-01-05,2026-04-08,50,other,unknown,family,partner,basic,desktop,6,899.11,8.7,2,5.3,71800,bank_transfer,0,0,unknown
101294,2024-04-02,2026-03-20,20,prague,prague,young professional,social media,premium,mobile,12,1797.16,6.0,1,4.9,51100,card,0,0,prague
101296,2022-01-07,2026-04-23,27,liberec,liberec,family,organic search,basic,desktop,4,395.84,6.6,1,4.5,81000,card,0,0,liberec
101297,2022-11-26,2026-04-06,64,brno,brn,student,direct,plus,unknown,2,354.5,6.4,0,6.6,20000,paypal,0,0,brno
101298,2022-11-15,2026-03-21,42,other,unknown,small business,organic search,plus,mobile,10,3205.21,20.8,1,6.2,86400,card,0,0,unknown
